id,cuisine
28375,mexican
10774,southern_us
28371,french
28368,italian
10768,mexican
28383,italian
28381,mexican
41887,french
28377,greek
28356,southern_us
41859,french
10767,french
28365,italian
41865,italian
41864,mexican
28362,mexican
41576,french
41580,southern_us
28463,mexican
11244,italian
28450,chinese
28448,southern_us
11239,japanese
41593,southern_us
28475,italian
11258,chinese
41592,french
41594,indian
11263,chinese
28477,french
41599,indian
41598,indian
28467,mexican
28466,indian
28464,french
41589,indian
28470,italian
11208,greek
28425,french
28426,japanese
11211,chinese
11213,italian
41550,southern_us
11215,chinese
28430,chinese
28431,chinese
11201,southern_us
28418,italian
41537,mexican
28419,indian
28420,italian
11204,japanese
28441,indian
41563,southern_us
41562,mexican
28440,chinese
41564,japanese
11216,italian
11217,indian
41554,indian
28432,korean
11218,italian
41559,cajun_creole
41557,greek
11223,moroccan
11183,british
28526,italian
28527,southern_us
28523,southern_us
28521,french
41515,italian
28518,italian
41509,indian
11173,mexican
28514,italian
28513,vietnamese
11196,italian
11197,chinese
11194,southern_us
28537,italian
41525,mexican
11191,indian
41527,mexican
28532,southern_us
11151,chinese
41484,italian
11150,greek
11145,southern_us
41481,mexican
28486,french
41477,vietnamese
11136,italian
28508,french
11165,mexican
41501,italian
11162,italian
28501,chinese
28502,chinese
11153,mexican
11154,chinese
41697,mexican
11106,italian
28578,italian
11104,mexican
41698,italian
28576,indian
28583,southern_us
41700,chinese
41702,chinese
41705,italian
41707,french
28585,mexican
11112,indian
41715,italian
11126,southern_us
11125,chinese
41719,italian
28603,chinese
11129,indian
11134,vietnamese
11132,southern_us
11072,chinese
41667,italian
28544,french
41665,vietnamese
11076,mexican
41671,greek
28550,moroccan
11081,mexican
11083,vietnamese
28557,filipino
28559,cajun_creole
28558,italian
41676,french
11095,mexican
41691,french
11098,chinese
28573,russian
11103,japanese
28575,indian
11102,cajun_creole
28647,mexican
11046,mexican
41639,southern_us
11045,italian
11040,chinese
28640,southern_us
11041,italian
28655,italian
11053,mexican
41640,indian
28648,mexican
11062,italian
11061,chinese
28658,italian
11056,british
11071,indian
41661,mexican
28668,irish
41662,mexican
28669,italian
28666,italian
41659,japanese
28612,greek
11014,chinese
11011,french
41613,mexican
41612,italian
11016,southern_us
11018,french
28618,mexican
28628,chinese
41622,british
28629,mexican
28630,greek
28624,mexican
28626,italian
41630,mexican
41631,chinese
41629,mexican
41625,italian
10462,cajun_creole
41309,mexican
27678,italian
41308,greek
27677,chinese
10458,french
27674,indian
27672,italian
10457,korean
10451,southern_us
10448,italian
41292,mexican
10446,southern_us
41289,italian
27656,japanese
10439,chinese
10438,french
27652,southern_us
27653,italian
27651,italian
27710,italian
27705,mexican
41339,italian
10489,cajun_creole
27704,mexican
10485,italian
41329,southern_us
10483,italian
10476,mexican
41325,japanese
10478,italian
41323,mexican
10475,chinese
27690,mexican
10474,thai
27684,indian
10471,korean
10467,mexican
27737,chinese
10393,japanese
41245,chinese
10399,greek
10396,italian
41246,southern_us
41233,italian
41232,italian
41237,southern_us
41236,italian
10388,italian
41226,italian
10383,italian
27727,italian
41230,mexican
27724,thai
10380,filipino
27725,italian
27714,korean
41217,italian
10369,italian
41220,italian
27718,french
10375,italian
41274,japanese
10427,mexican
27770,italian
10429,british
41278,jamaican
10431,cajun_creole
41264,chinese
27762,southern_us
10421,italian
41270,thai
41269,southern_us
10408,italian
27744,indian
10401,cajun_creole
27745,mexican
27747,italian
27748,italian
10405,chinese
27749,chinese
41253,japanese
10326,italian
27795,mexican
41425,greek
10321,french
10334,chinese
27801,mexican
10328,french
41412,italian
10308,southern_us
10309,southern_us
27779,italian
41409,southern_us
10319,mexican
10316,chinese
41422,indian
10317,french
10314,french
27829,indian
41460,italian
10358,mexican
41456,thai
41457,mexican
27827,thai
27838,italian
10361,chinese
10340,indian
27812,italian
27821,cajun_creole
27817,cajun_creole
27816,filipino
41448,mexican
41361,italian
27863,mexican
27860,indian
10261,french
27864,italian
27870,mexican
10270,irish
27843,italian
27846,french
27845,french
10245,cajun_creole
27855,mexican
41356,italian
10255,italian
27888,french
41395,italian
41392,southern_us
27894,chinese
27895,thai
10296,french
10299,mexican
41400,italian
41406,indian
10300,italian
41405,thai
41379,indian
27874,southern_us
27877,mexican
27876,french
10279,mexican
10280,italian
10282,indian
27882,italian
10284,southern_us
27885,italian
41038,italian
10703,southern_us
41036,filipino
27909,indian
27905,italian
10691,thai
27907,italian
10717,chinese
27932,irish
27935,spanish
27934,indian
10709,italian
41045,moroccan
27926,italian
27920,chinese
41040,vietnamese
10734,british
10733,moroccan
41070,mexican
10732,southern_us
41067,italian
27945,southern_us
10724,italian
27938,italian
27937,southern_us
41087,chinese
10749,mexican
27962,chinese
10744,italian
27960,korean
10745,mexican
27958,mexican
10743,southern_us
10740,indian
41073,chinese
10738,italian
41072,mexican
27954,italian
27952,french
41074,southern_us
40971,thai
10632,southern_us
10639,chinese
40961,mexican
10629,mexican
27973,french
10631,cajun_creole
27993,filipino
10649,british
10650,italian
40984,greek
10640,japanese
27984,french
40983,mexican
40982,italian
10646,mexican
10647,mexican
10665,korean
28015,southern_us
28013,brazilian
40992,mexican
28000,indian
28001,mexican
40995,italian
40996,italian
28004,southern_us
28026,moroccan
41018,mexican
41020,indian
28029,italian
10685,indian
41009,southern_us
28018,italian
10675,mexican
28016,southern_us
10678,cajun_creole
41013,italian
41012,mexican
41015,thai
41014,chinese
10565,korean
28036,mexican
10567,italian
10560,southern_us
10562,vietnamese
10572,southern_us
41165,italian
28046,mexican
28041,chinese
28040,mexican
28052,indian
41172,french
28055,thai
10582,french
28048,italian
41168,indian
28060,french
41180,thai
41177,mexican
28069,southern_us
10594,mexican
41184,italian
28065,southern_us
10606,chinese
28077,indian
10602,italian
10600,mexican
28073,korean
41194,italian
41207,korean
41200,indian
28083,cajun_creole
10609,italian
41203,british
10618,southern_us
28088,southern_us
10616,italian
28097,chinese
41091,southern_us
28096,southern_us
10499,italian
10502,french
10503,french
28105,southern_us
10505,italian
28106,southern_us
10509,italian
10510,mexican
10514,southern_us
28118,italian
28125,greek
28126,greek
28131,vietnamese
28143,mexican
10543,chinese
41136,mexican
10545,italian
41138,jamaican
41140,southern_us
28148,italian
10553,chinese
28153,italian
41148,chinese
28159,chinese
10556,mexican
27254,irish
42803,italian
27248,irish
42802,brazilian
27251,chinese
27260,italian
11965,southern_us
42808,italian
11963,japanese
11941,indian
42791,italian
27238,italian
11943,mexican
27239,mexican
27233,cajun_creole
42784,chinese
11949,chinese
42799,chinese
11945,mexican
11944,italian
42795,mexican
42792,italian
27223,chinese
42772,thai
27221,italian
11932,thai
11928,italian
27205,chinese
42759,italian
42754,italian
27201,italian
27214,southern_us
42765,indian
27210,chinese
27208,italian
42866,french
12018,italian
42870,mexican
12022,italian
27190,cajun_creole
12024,moroccan
42872,thai
42877,indian
27199,mexican
27198,filipino
12000,southern_us
42855,southern_us
27174,italian
12009,indian
27176,indian
27178,mexican
42857,indian
27182,chinese
12014,italian
11985,cajun_creole
27157,spanish
11988,italian
42838,italian
11989,japanese
42841,southern_us
42847,indian
42846,cajun_creole
27139,italian
11973,chinese
42823,french
42827,indian
42828,italian
27151,southern_us
27149,thai
27388,mexican
42942,indian
42940,indian
27384,southern_us
27385,british
11834,chinese
42934,chinese
42932,japanese
11830,southern_us
27383,irish
42930,italian
27377,japanese
27373,italian
42927,vietnamese
27372,cajun_creole
11817,southern_us
27365,southern_us
11812,southern_us
11813,chinese
11814,chinese
11808,mexican
11809,southern_us
11810,mexican
11811,french
27362,mexican
42909,italian
11806,italian
27359,korean
27356,jamaican
27355,korean
27352,southern_us
27353,italian
27350,mexican
27349,italian
27346,mexican
11794,indian
42898,mexican
27343,italian
11788,mexican
27341,japanese
27340,mexican
42888,southern_us
11784,southern_us
27337,italian
27335,italian
27334,korean
11779,italian
42882,southern_us
43002,italian
11899,jamaican
27323,mexican
27326,indian
27317,italian
42986,southern_us
11882,southern_us
42985,french
11885,indian
27308,mexican
27311,italian
42988,italian
11887,vietnamese
42977,french
11875,italian
42983,cajun_creole
27300,mexican
42969,chinese
11864,italian
27289,indian
42971,mexican
27292,japanese
27282,mexican
27283,cajun_creole
27286,italian
42965,mexican
11861,mexican
42955,mexican
11849,italian
42957,japanese
42956,chinese
27270,chinese
27269,indian
27268,vietnamese
27494,thai
42533,italian
27495,italian
12197,indian
12195,chinese
12194,jamaican
12193,mexican
42540,southern_us
12206,southern_us
12204,chinese
42536,french
42538,french
42549,mexican
27510,mexican
27508,mexican
12211,french
27505,british
42546,mexican
12218,italian
12219,italian
27514,mexican
42503,italian
12167,korean
27463,italian
27456,southern_us
12173,italian
27471,brazilian
12169,italian
27465,vietnamese
27479,southern_us
12178,thai
42527,southern_us
42525,thai
42523,mexican
42522,chinese
42521,cajun_creole
27427,italian
27424,italian
12257,korean
12263,thai
27428,filipino
42599,italian
27429,italian
12264,moroccan
12268,french
12274,mexican
42608,southern_us
12272,mexican
27446,italian
27450,mexican
12283,french
12280,cajun_creole
42619,italian
27449,british
12287,southern_us
27392,italian
27394,irish
27396,southern_us
12233,mexican
42570,thai
42571,italian
27402,british
12234,mexican
27411,italian
42577,italian
27412,french
42585,italian
27418,french
12252,british
27423,filipino
42669,southern_us
12079,italian
27630,greek
42668,japanese
27629,spanish
42670,italian
27627,chinese
27624,french
27623,chinese
12071,italian
42662,french
42657,italian
27618,southern_us
12065,chinese
27647,southern_us
42686,mexican
27644,mexican
42680,moroccan
27641,italian
27634,mexican
42673,thai
27632,british
12080,japanese
27633,cajun_creole
42639,italian
27597,mexican
12044,thai
12042,mexican
12043,russian
27589,italian
42631,french
27591,mexican
27590,french
12034,mexican
42625,italian
12035,indian
42624,mexican
12060,greek
42655,italian
12057,italian
42650,french
42651,mexican
12059,italian
12053,french
27604,italian
42642,southern_us
42729,french
12139,french
42731,chinese
27560,french
12140,mexican
27565,chinese
12128,french
27553,italian
12132,mexican
12155,italian
42745,mexican
12159,italian
42748,southern_us
12151,southern_us
12148,italian
27573,french
12105,mexican
27531,southern_us
12106,french
42703,mexican
42701,filipino
12111,southern_us
27520,thai
12097,indian
42695,chinese
27525,italian
42693,chinese
27544,southern_us
12123,french
42713,indian
27549,mexican
42706,southern_us
42707,southern_us
42710,italian
27542,mexican
42257,italian
42259,chinese
26715,greek
11419,italian
42267,british
11422,southern_us
42268,italian
11423,italian
26717,southern_us
42270,italian
11395,korean
42241,italian
26689,chinese
11392,mexican
11398,indian
42245,italian
26692,italian
26693,chinese
11400,italian
42251,mexican
11407,mexican
11406,italian
42253,cajun_creole
11405,indian
11444,japanese
26740,mexican
26743,indian
42299,chinese
42297,chinese
11450,jamaican
26749,italian
11454,indian
11424,thai
42275,mexican
11426,italian
42279,indian
11435,indian
11434,italian
26732,mexican
26733,chinese
42287,mexican
11439,korean
42285,italian
11479,italian
11476,mexican
11477,mexican
11474,italian
11475,italian
11472,chinese
26640,italian
42332,chinese
26651,mexican
11481,italian
42330,mexican
42310,chinese
26628,southern_us
42311,moroccan
11460,irish
11458,irish
26627,french
26624,italian
26636,japanese
42319,italian
42313,italian
11465,indian
26633,italian
11464,greek
11508,chinese
26679,mexican
11504,indian
42354,mexican
11507,mexican
11516,chinese
42367,filipino
42364,southern_us
42361,southern_us
26682,italian
42343,italian
26661,italian
26662,british
11489,cajun_creole
26657,chinese
42339,southern_us
42336,chinese
11490,italian
42349,mexican
42347,italian
26665,japanese
42344,mexican
11499,mexican
42392,indian
26842,italian
11288,italian
26841,japanese
42397,mexican
11292,southern_us
42399,indian
42384,southern_us
42385,indian
26835,indian
26832,italian
26837,italian
11275,southern_us
11278,mexican
26828,mexican
42371,chinese
11265,mexican
42370,filipino
42373,italian
42372,mexican
11326,mexican
42417,southern_us
11314,indian
26869,mexican
42423,cajun_creole
11316,italian
42420,indian
11318,italian
26859,southern_us
11307,italian
26861,italian
11309,cajun_creole
42413,filipino
11310,italian
42412,italian
11297,italian
11299,mexican
26850,mexican
26853,thai
42406,french
42405,vietnamese
11358,southern_us
11356,greek
11355,southern_us
11353,french
11352,italian
42459,chinese
11350,italian
11349,mexican
26773,mexican
42455,japanese
42449,spanish
11344,mexican
11342,italian
42447,moroccan
11340,french
42443,italian
42442,mexican
11335,mexican
42436,italian
42435,italian
11328,french
42494,cajun_creole
26813,southern_us
26814,mexican
11385,french
42491,vietnamese
11379,southern_us
26797,french
42478,italian
26792,italian
11369,italian
11370,italian
42471,italian
11365,jamaican
11362,italian
26787,chinese
26786,southern_us
11363,italian
11649,indian
11648,thai
41984,indian
11652,japanese
41988,italian
41992,southern_us
11658,filipino
11661,mexican
26957,irish
26963,mexican
26964,mexican
11670,japanese
42005,moroccan
26966,italian
26969,italian
11675,italian
26973,southern_us
26974,italian
11681,southern_us
26976,mexican
42018,greek
26982,italian
26983,chinese
11686,italian
26981,thai
26986,southern_us
42025,italian
26984,italian
26985,french
11695,indian
42028,italian
42029,indian
42030,mexican
42032,indian
42035,spanish
26992,italian
26998,french
26997,korean
11701,italian
11704,italian
27000,italian
42047,japanese
27005,indian
26886,italian
42052,southern_us
26880,italian
26881,filipino
11714,italian
26892,southern_us
42062,spanish
26893,filipino
42060,italian
11720,thai
42059,thai
26890,mexican
11722,mexican
42070,thai
11735,italian
11728,french
42067,italian
26896,southern_us
11741,french
42078,mexican
42076,italian
42075,british
11736,filipino
11739,filipino
11751,southern_us
26919,mexican
11749,mexican
26913,mexican
26926,indian
26924,italian
26925,chinese
11756,brazilian
42088,chinese
42090,greek
26921,mexican
42091,irish
11767,french
42103,indian
11760,indian
42099,indian
26943,thai
42108,southern_us
11772,italian
42110,irish
26938,thai
42107,italian
42123,indian
11529,indian
42121,brazilian
27083,chinese
42127,italian
11532,japanese
42124,indian
42114,mexican
11522,korean
42113,filipino
42118,southern_us
27078,italian
27096,italian
11546,indian
42137,mexican
27089,chinese
11538,indian
42132,indian
42133,italian
27095,italian
27115,french
42153,spanish
11563,thai
11560,french
27112,jamaican
27119,french
11566,southern_us
11565,italian
27106,french
42148,italian
11559,mexican
42169,mexican
11577,mexican
11576,brazilian
42172,british
11583,italian
11581,chinese
27133,italian
27123,mexican
11569,italian
42163,cajun_creole
11575,italian
42167,chinese
42191,chinese
27020,mexican
11597,indian
27022,southern_us
42188,southern_us
11599,southern_us
11593,italian
11588,mexican
11613,southern_us
27036,indian
42204,italian
27039,irish
42205,cajun_creole
11611,southern_us
27034,italian
27030,italian
42196,chinese
27031,korean
42194,thai
27025,chinese
27055,chinese
27054,italian
27053,irish
42223,italian
11626,indian
42219,mexican
27047,italian
11618,italian
27043,thai
11619,filipino
27040,italian
27068,chinese
27069,french
42239,mexican
27066,italian
27065,french
42228,indian
27062,mexican
27063,italian
42229,chinese
11634,italian
11633,italian
47827,italian
30609,indian
47825,italian
47824,mexican
13142,mexican
47834,indian
30621,mexican
13151,southern_us
47810,mexican
47811,chinese
47808,southern_us
30594,vietnamese
13123,italian
13125,italian
30597,mexican
30598,french
13127,mexican
47812,italian
47817,french
13134,southern_us
47821,italian
30647,vietnamese
47863,french
13178,cajun_creole
47866,italian
47869,italian
13183,mexican
47871,greek
13155,mexican
30626,italian
13154,chinese
13153,italian
30625,italian
13159,japanese
30628,italian
47846,southern_us
47848,french
13160,southern_us
30639,southern_us
13165,italian
30636,mexican
13077,italian
47765,chinese
13072,chinese
30674,italian
47771,indian
13081,mexican
30683,french
30682,french
13061,indian
30662,chinese
13057,southern_us
47745,indian
13068,irish
30667,chinese
30711,mexican
13108,italian
13107,greek
13104,chinese
47805,mexican
47807,southern_us
30714,italian
30692,chinese
47783,mexican
47776,spanish
30688,chinese
13088,mexican
13102,italian
47789,cajun_creole
13101,cajun_creole
30697,russian
13272,mexican
47710,italian
30493,japanese
47711,mexican
47709,southern_us
30481,mexican
47696,jamaican
30484,indian
47701,italian
13270,vietnamese
13256,southern_us
13258,mexican
47689,italian
30475,southern_us
47688,mexican
13261,indian
30479,greek
47692,french
30464,japanese
47682,filipino
47681,southern_us
30471,southern_us
47684,indian
13306,indian
30523,italian
13310,italian
47741,southern_us
30514,mexican
30512,mexican
47730,french
13303,italian
30518,italian
47732,italian
13302,mexican
13301,southern_us
30516,cajun_creole
13300,chinese
30517,italian
30506,filipino
13288,southern_us
13289,italian
13294,indian
13292,greek
30508,southern_us
30499,indian
47715,southern_us
13281,mexican
47719,indian
30500,mexican
30556,thai
47647,mexican
30557,mexican
47644,french
47642,mexican
30552,mexican
47643,italian
47641,japanese
47638,southern_us
13204,italian
47636,indian
47637,italian
30540,indian
47629,chinese
47624,french
30533,french
47618,jamaican
30590,italian
30589,chinese
30584,indian
30583,chinese
30580,italian
13237,italian
30578,chinese
47664,chinese
13235,thai
47660,indian
47656,italian
13227,southern_us
13224,brazilian
47658,french
47652,italian
30565,southern_us
13220,mexican
47648,mexican
30562,italian
30561,spanish
30560,chinese
47650,italian
12867,italian
48065,indian
48066,korean
12871,french
12870,mexican
30343,mexican
48074,french
48076,cajun_creole
30350,italian
12878,italian
30349,italian
48079,italian
12882,southern_us
30352,italian
48085,japanese
12887,mexican
12890,mexican
12891,italian
30367,mexican
48093,thai
48092,greek
48095,italian
30368,mexican
48098,thai
12896,greek
30370,italian
12898,italian
48102,italian
12905,thai
48106,chinese
30377,italian
48105,greek
12910,mexican
30384,mexican
48123,southern_us
30392,southern_us
48121,mexican
12923,mexican
48126,italian
30398,indian
12927,chinese
48006,indian
30405,mexican
30403,indian
12815,italian
48012,chinese
48014,mexican
12813,cajun_creole
12811,italian
30410,japanese
30423,chinese
30421,italian
12818,mexican
12829,italian
48030,southern_us
12836,indian
48033,japanese
30445,southern_us
30446,mexican
48042,southern_us
30440,italian
12852,italian
12854,irish
30449,indian
48051,japanese
30451,indian
48060,mexican
48059,french
30457,chinese
30456,russian
48058,vietnamese
12857,italian
48056,mexican
12859,italian
30219,british
47944,chinese
47946,italian
30216,italian
30222,italian
47948,mexican
47951,chinese
12995,italian
30208,italian
47941,italian
47943,indian
47960,italian
13018,italian
13017,greek
30232,irish
13023,southern_us
47965,italian
13021,vietnamese
47952,chinese
30226,italian
13009,chinese
13015,cajun_creole
47956,greek
47957,mexican
13013,indian
13032,southern_us
13033,irish
13036,french
47981,moroccan
30255,southern_us
47980,thai
47969,southern_us
13027,russian
30246,chinese
47994,chinese
13051,italian
30267,mexican
13050,mexican
47998,chinese
13053,italian
13041,mexican
30258,mexican
13042,mexican
30260,italian
47990,indian
13046,japanese
30287,italian
30286,french
47884,greek
47886,chinese
30282,filipino
47880,vietnamese
30281,mexican
12936,japanese
47877,mexican
12935,italian
12933,mexican
30276,indian
12930,cajun_creole
47875,italian
47874,mexican
30300,italian
47903,mexican
30298,japanese
30296,chinese
30294,greek
47894,cajun_creole
12949,greek
12946,cajun_creole
47891,mexican
47919,mexican
47916,mexican
12969,italian
30314,southern_us
30309,mexican
12965,chinese
47909,italian
30311,mexican
30310,mexican
12967,italian
47906,french
12962,russian
30307,mexican
30306,mexican
12989,thai
47933,mexican
47928,mexican
30325,southern_us
30321,italian
30322,mexican
12660,filipino
12661,chinese
47345,italian
47346,mexican
12671,chinese
30140,filipino
47358,japanese
12665,mexican
12646,chinese
47334,italian
47335,italian
47328,southern_us
12641,italian
12650,chinese
47338,italian
47317,british
47316,french
47315,irish
47314,jamaican
30099,mexican
30109,mexican
12638,italian
12632,british
47300,mexican
12615,italian
30080,italian
47297,indian
47310,british
47308,mexican
12617,mexican
47306,mexican
30089,indian
12595,chinese
30198,chinese
47287,italian
30197,indian
47286,indian
30203,italian
47289,filipino
47264,japanese
30183,italian
12581,french
30181,filipino
12580,mexican
47272,italian
30185,spanish
47277,southern_us
12589,thai
12588,japanese
12560,italian
30163,italian
12567,mexican
12568,italian
47259,indian
47258,mexican
12570,french
30173,brazilian
12574,italian
47234,russian
47237,chinese
30152,indian
47242,mexican
30154,mexican
47246,southern_us
30014,japanese
30015,italian
12797,mexican
47230,italian
30010,italian
30011,cajun_creole
47225,jamaican
30008,italian
47221,southern_us
30007,mexican
12789,mexican
12787,italian
47216,italian
29996,mexican
29995,mexican
29994,indian
29993,mexican
29992,mexican
12777,italian
47207,southern_us
47206,filipino
12770,italian
29986,indian
12771,italian
12768,mexican
29984,mexican
47198,italian
12765,italian
12767,italian
12766,brazilian
47197,mexican
47194,irish
29979,indian
12762,indian
29972,italian
12756,southern_us
29975,moroccan
29971,italian
47183,mexican
47182,mexican
12750,indian
12744,southern_us
12746,mexican
47174,italian
12741,italian
12743,italian
29953,mexican
47170,southern_us
47168,greek
12739,mexican
47162,greek
47164,italian
12735,cajun_creole
47156,jamaican
30068,italian
30069,indian
47145,italian
12715,indian
30058,italian
47149,southern_us
47151,chinese
30061,indian
12717,mexican
30049,southern_us
30048,chinese
47140,italian
30053,french
12709,southern_us
12696,mexican
47128,italian
30043,indian
47129,filipino
30044,italian
12701,mexican
47135,indian
30045,chinese
47132,indian
30032,mexican
30034,brazilian
47127,mexican
47124,italian
30024,southern_us
12681,italian
47113,italian
30026,italian
12684,indian
30031,italian
12687,italian
47106,mexican
30019,italian
12676,southern_us
30020,southern_us
30022,southern_us
29862,southern_us
47588,chinese
47589,cajun_creole
47585,italian
47599,indian
47594,italian
47592,japanese
29877,brazilian
29876,chinese
47602,italian
47601,italian
12403,vietnamese
12413,southern_us
29886,indian
12415,mexican
29881,italian
12408,greek
29882,mexican
47556,mexican
29828,southern_us
12357,chinese
47554,indian
12366,mexican
47567,southern_us
47562,japanese
29833,italian
47563,cajun_creole
12360,italian
29847,spanish
12375,southern_us
47568,mexican
12371,moroccan
12368,cajun_creole
47570,vietnamese
29855,italian
12382,chinese
47580,chinese
12380,filipino
12376,indian
29848,italian
47523,korean
47520,italian
29923,mexican
29924,moroccan
29925,mexican
47527,mexican
47530,chinese
47528,thai
29932,chinese
29934,chinese
12336,mexican
47538,italian
29939,mexican
47537,japanese
12339,cajun_creole
47546,japanese
12345,japanese
47545,italian
12349,chinese
29951,filipino
29888,italian
12288,french
29892,mexican
47495,filipino
12292,italian
12299,italian
47502,italian
47506,mexican
12311,italian
47511,chinese
12314,irish
47513,chinese
29914,southern_us
12315,mexican
47518,korean
29740,cajun_creole
29742,french
47466,italian
12517,mexican
29732,italian
12519,italian
47460,mexican
12514,spanish
29731,irish
12515,british
47486,french
29756,greek
47487,italian
47484,greek
12543,mexican
29752,italian
47482,indian
29754,mexican
12533,southern_us
47479,italian
47476,italian
12535,southern_us
47474,mexican
29745,japanese
12495,mexican
29710,southern_us
47439,mexican
12493,italian
47438,indian
47432,mexican
29706,mexican
29704,chinese
29697,french
47426,greek
12481,indian
47452,greek
47453,italian
29727,chinese
29725,italian
29722,moroccan
47449,southern_us
47451,indian
29716,mexican
12498,mexican
12496,thai
29802,chinese
47407,indian
12460,indian
47405,indian
47404,french
29792,italian
12453,indian
12454,thai
47396,southern_us
12472,mexican
47417,french
47422,italian
12477,greek
12476,chinese
29822,french
29811,mexican
47414,cajun_creole
29812,cajun_creole
12468,indian
29813,french
47413,italian
47369,italian
47368,thai
12425,italian
12431,mexican
12418,thai
29760,indian
47365,thai
29766,italian
12423,southern_us
47364,brazilian
12420,italian
29764,indian
12440,french
12447,italian
29791,thai
12435,italian
47378,mexican
12432,indian
14110,mexican
48796,spanish
48795,indian
29659,italian
48793,moroccan
48792,french
14100,italian
48790,italian
14101,southern_us
29651,italian
48785,thai
48782,italian
48778,italian
48776,italian
14084,mexican
48775,korean
29639,chinese
29633,italian
14143,indian
48830,cajun_creole
48827,italian
14136,southern_us
29688,indian
29682,mexican
48819,chinese
14129,mexican
29676,french
48808,southern_us
29674,chinese
14122,french
14121,french
14120,indian
29670,mexican
48805,southern_us
29668,mexican
14117,jamaican
29669,indian
48800,thai
29667,mexican
48859,italian
14174,italian
29599,southern_us
48861,french
48851,italian
14162,cajun_creole
14163,french
48848,french
14165,chinese
48854,southern_us
48853,indian
14166,spanish
14167,italian
48842,italian
14153,chinese
29576,southern_us
29577,southern_us
48840,british
48841,mexican
48847,mexican
14159,mexican
14144,italian
29569,irish
29572,spanish
48838,chinese
14148,british
29627,chinese
48891,indian
14207,italian
14205,chinese
48894,thai
14195,indian
48883,mexican
48885,mexican
29622,indian
48884,cajun_creole
48887,greek
48886,italian
48873,italian
14186,southern_us
14185,russian
48875,greek
29614,indian
48876,mexican
14189,mexican
48878,thai
29603,indian
14177,indian
14176,italian
14183,french
48868,italian
29607,british
48870,southern_us
29524,thai
48663,indian
29526,mexican
48658,mexican
14224,mexican
48656,vietnamese
48670,chinese
48671,italian
14236,chinese
48668,italian
29535,russian
48666,southern_us
14235,chinese
48664,chinese
48647,italian
14212,southern_us
14213,italian
14214,indian
29505,indian
14208,cajun_creole
48641,italian
29506,italian
48640,italian
29517,indian
48655,mexican
48652,japanese
48649,mexican
14219,mexican
29559,italian
29552,mexican
14269,chinese
14268,chinese
14267,korean
14264,italian
29542,italian
14245,italian
48678,mexican
14242,chinese
29537,japanese
14240,southern_us
14241,southern_us
48685,greek
48687,japanese
48681,british
29547,italian
14251,mexican
48682,korean
14291,moroccan
29458,irish
29460,southern_us
29462,southern_us
14296,mexican
14299,japanese
29466,french
29469,italian
14303,indian
48733,southern_us
48707,italian
29440,cajun_creole
29443,mexican
14277,french
29444,indian
29448,mexican
14283,japanese
48719,mexican
14285,chinese
14321,cajun_creole
48756,thai
48757,french
48762,spanish
14329,mexican
29503,mexican
29500,italian
14333,french
48737,indian
48741,chinese
29477,mexican
29476,italian
48742,indian
29482,french
29481,southern_us
29487,mexican
14316,southern_us
49036,mexican
49037,indian
29386,indian
13835,mexican
49032,italian
49033,chinese
49035,mexican
49028,mexican
49029,moroccan
29380,chinese
29381,mexican
29376,french
49053,mexican
49054,spanish
13850,chinese
29402,cajun_creole
49051,cajun_creole
49045,italian
13845,mexican
29394,chinese
13841,chinese
49070,chinese
13871,southern_us
49060,irish
29409,italian
13859,southern_us
49086,french
29433,mexican
49081,filipino
29434,cajun_creole
13883,french
29429,chinese
49079,italian
49078,vietnamese
29431,chinese
29425,chinese
29426,french
29323,british
13897,mexican
49099,mexican
49103,spanish
13900,japanese
13914,italian
49113,southern_us
13915,vietnamese
49114,italian
13913,italian
49117,mexican
29343,italian
29341,italian
49104,french
13904,french
13911,french
29333,japanese
29332,italian
13909,indian
29352,mexican
49132,chinese
49120,italian
13923,southern_us
29346,mexican
29347,chinese
13925,mexican
29348,italian
29349,japanese
49125,italian
49147,thai
29368,mexican
13945,cajun_creole
49146,southern_us
13947,mexican
13948,southern_us
49148,japanese
29374,korean
13937,indian
49138,greek
29363,mexican
29362,italian
13942,thai
29366,southern_us
48900,mexican
48903,southern_us
48902,british
29251,mexican
29250,southern_us
13955,thai
29248,mexican
13966,japanese
48908,italian
13965,chinese
29257,japanese
29270,indian
13974,chinese
13971,italian
29264,spanish
29278,mexican
29279,mexican
48925,mexican
13980,greek
13978,chinese
48921,italian
48923,mexican
48935,french
13990,indian
29280,mexican
13996,italian
48942,french
13998,southern_us
13992,mexican
13993,mexican
13994,greek
14005,italian
48951,italian
48944,mexican
48945,mexican
29308,mexican
29309,cajun_creole
14012,italian
48957,italian
29311,indian
29304,italian
14008,southern_us
48955,southern_us
14011,japanese
29184,french
14017,french
14022,italian
29190,southern_us
48964,french
14020,mexican
48967,french
29194,chinese
14025,jamaican
29192,brazilian
14030,spanish
48972,cajun_creole
29197,moroccan
14038,southern_us
29207,vietnamese
48982,chinese
29211,cajun_creole
14041,italian
29209,italian
48987,korean
48988,cajun_creole
48989,chinese
14051,southern_us
29221,italian
48999,italian
29222,british
14059,mexican
49000,italian
14063,italian
14064,italian
49012,indian
14070,southern_us
49019,mexican
29247,french
48313,italian
29177,indian
29176,chinese
13631,mexican
13629,italian
48318,italian
48305,mexican
29169,moroccan
